subject_number,condition,group,time_f1,time_f2,time_f3,time_f4,time_f5,time_f6,time_f7,time_f8,time_f9,time_f10,time_f11,time_f12,time_f13,time_f14,time_f15,time_f16,time_f17,time_f18,time_f19,time_f20,time_f21,time_f22,time_f23,time_f24,time_f25,time_f26,time_f27,time_f28,time_f29,time_f30,time_f31,time_f32,time_f33,time_f34,time_f35,time_f36,time_f37,time_f38,time_f39,time_f40,time_f41,time_f42,time_f43,time_f44,time_f45,time_f46,time_f47,time_f48,time_f49,time_f50,time_f51,time_f52,time_f53,time_f54,time_f55,time_f56,freq_f1,freq_f2,freq_f3,freq_f4,freq_f5,freq_f6,freq_f7,freq_f8,freq_f9,freq_f10,freq_f11,freq_f12,freq_f13,freq_f14,freq_f15,freq_f16,freq_f17,freq_f18,freq_f19,freq_f20,freq_f21,freq_f22,freq_f23,freq_f24,freq_f25,freq_f26,freq_f27,freq_f28,freq_f29,freq_f30,freq_f31,freq_f32,freq_f33,freq_f34,freq_f35,freq_f36,freq_f37,freq_f38,freq_f39,freq_f40,freq_f41,freq_f42,freq_f43,freq_f44,freq_f45,freq_f46,freq_f47,freq_f48,msc_f1,msc_f2,msc_f3,msc_f4,msc_f5,msc_f6,msc_f7,msc_f8,msc_f9,msc_f10,msc_f11,msc_f12,msc_f13,msc_f14,msc_f15,msc_f16,msc_f17,msc_f18,msc_f19,msc_f20,msc_f21,msc_f22,msc_f23,msc_f24,msc_f25,msc_f26,msc_f27,msc_f28
1,Curv_CCW,1,0.00873,0.01109,0.00012,0.12294,0.504,0.656,12.78401,0.00862,0.01079,0.00012,0.11653,0.515,0.669,12.32218,0.00871,0.01096,0.00012,0.12011,0.511,0.679,12.57436,0.00871,0.01089,0.00012,0.11848,0.516,0.676,12.55459,0.00841,0.0106,0.00011,0.11232,0.514,0.659,12.08592,0.00861,0.01087,0.00012,0.11824,0.488,0.675,11.87055,0.00849,0.01062,0.00011,0.11276,0.486,0.663,11.90552,0.00891,0.01103,0.00012,0.12174,0.517,0.673,12.65856,257.96509,253.90625,125.0,0.0,3e-05,0.05488,260.16317,265.625,382.8125,0.0,3e-05,0.06143,255.59747,265.625,296.875,0.0,3e-05,0.0698,248.10941,250.0,359.375,0.0,3e-05,0.08199,254.20131,250.0,460.9375,0.0,3e-05,0.07256,250.4068,242.1875,468.75,0.0,3e-05,0.08165,236.00551,222.65625,187.5,0.0,3e-05,0.10386,254.33034,265.625,417.96875,0.0,3e-05,0.07474,0.35224,0.36923,0.3426,0.32648,0.32118,0.33805,0.35689,0.34769,0.34158,0.34072,0.3443,0.31828,0.34849,0.33452,0.32664,0.36345,0.33757,0.36349,0.34693,0.36146,0.34988,0.31377,0.32721,0.30051,0.32343,0.37823,0.34477,0.37387
1,Curv_CCW,1,0.00891,0.01121,0.00013,0.12556,0.531,0.67,13.06253,0.00879,0.01096,0.00012,0.12011,0.49,0.676,12.35993,0.00866,0.01089,0.00012,0.11864,0.479,0.664,12.28945,0.00862,0.01078,0.00012,0.11616,0.506,0.648,12.18625,0.00843,0.01064,0.00011,0.11318,0.508,0.666,11.96083,0.00849,0.0107,0.00011,0.11445,0.501,0.678,11.91254,0.00851,0.01085,0.00012,0.11774,0.478,0.654,12.10497,0.00863,0.0108,0.00012,0.11661,0.502,0.67,12.21068,265.26476,269.53125,355.46875,0.0,3e-05,0.06358,252.25866,257.8125,367.1875,0.0,3e-05,0.06949,253.59954,265.625,70.3125,0.0,3e-05,0.07923,248.9206,246.09375,210.9375,0.0,3e-05,0.09632,256.42202,257.8125,449.21875,0.0,3e-05,0.07653,243.42835,234.375,203.125,0.0,3e-05,0.07412,241.67004,242.1875,39.0625,0.0,3e-05,0.09431,252.22845,261.71875,394.53125,0.0,3e-05,0.07232,0.39139,0.38019,0.32364,0.36064,0.33977,0.30378,0.32706,0.3577,0.2984,0.33889,0.34854,0.33509,0.33648,0.33041,0.33982,0.34471,0.32533,0.34563,0.3588,0.34823,0.34509,0.34631,0.35224,0.36364,0.32627,0.3553,0.32623,0.32581
1,Curv_CCW,1,0.00906,0.01127,0.00013,0.1271,0.515,0.672,12.85441,0.00879,0.01097,0.00012,0.1204,0.506,0.678,12.39004,0.00882,0.01108,0.00012,0.12267,0.489,0.658,12.33746,0.00869,0.01085,0.00012,0.11776,0.495,0.644,11.99259,0.00871,0.01098,0.00012,0.12063,0.535,0.674,12.50923,0.00828,0.01042,0.00011,0.10857,0.518,0.672,11.72776,0.00856,0.01086,0.00012,0.11804,0.492,0.66,12.37626,0.00877,0.01092,0.00012,0.11927,0.493,0.652,12.09347,254.40493,257.8125,46.875,0.0,3e-05,0.07652,248.70255,265.625,58.59375,0.0,3e-05,0.08594,250.21075,250.0,218.75,0.0,3e-05,0.05362,233.60431,222.65625,292.96875,0.0,3e-05,0.09324,253.43399,253.90625,261.71875,0.0,3e-05,0.06991,258.54293,265.625,203.125,0.0,3e-05,0.0657,250.96336,261.71875,316.40625,0.0,3e-05,0.08249,240.97604,238.28125,300.78125,0.0,3e-05,0.08739,0.31522,0.38218,0.35614,0.36952,0.34233,0.32436,0.34345,0.36399,0.34089,0.34956,0.33995,0.33828,0.33395,0.32132,0.33184,0.37222,0.29561,0.34308,0.3378,0.34219,0.35119,0.32022,0.33886,0.34681,0.36748,0.32355,0.36656,0.34453
1,Curv_CCW,1,0.00926,0.01159,0.00013,0.13422,0.513,0.683,13.3221,0.00896,0.01123,0.00013,0.12617,0.52,0.678,12.69932,0.009,0.01121,0.00012,0.12559,0.483,0.678,12.34797,0.00853,0.01073,0.00012,0.11507,0.464,0.647,11.64176,0.00897,0.01112,0.00012,0.12377,0.53,0.669,12.75392,0.00906,0.0113,0.00013,0.12776,0.488,0.667,12.53753,0.00906,0.01136,0.00013,0.12905,0.525,0.677,13.474,0.00875,0.01084,0.00012,0.11755,0.493,0.658,12.11205,254.01634,269.53125,70.3125,0.0,4e-05,0.09297,249.86191,265.625,308.59375,0.0,3e-05,0.09047,238.02465,222.65625,218.75,0.0,3e-05,0.07186,235.72184,234.375,179.6875,0.0,3e-05,0.08631,252.55588,257.8125,261.71875,0.0,3e-05,0.06004,238.39896,230.46875,132.8125,0.0,3e-05,0.06972,275.28483,285.15625,296.875,0.0,3e-05,0.06415,248.36758,242.1875,210.9375,0.0,3e-05,0.06387,0.35551,0.36096,0.34147,0.3376,0.32372,0.35477,0.31834,0.33523,0.33672,0.3297,0.35716,0.35176,0.32233,0.33872,0.3671,0.33202,0.32935,0.32195,0.36291,0.33454,0.35239,0.33168,0.30278,0.31628,0.30757,0.31846,0.3836,0.34754
1,Curv_CCW,1,0.00912,0.01146,0.00013,0.13123,0.522,0.663,13.19167,0.00892,0.01116,0.00012,0.12465,0.511,0.668,12.72219,0.00899,0.01111,0.00012,0.12333,0.47,0.665,12.23063,0.00833,0.01047,0.00011,0.10965,0.488,0.664,11.71475,0.0088,0.0109,0.00012,0.11877,0.521,0.652,12.35596,0.00927,0.01149,0.00013,0.13203,0.488,0.657,12.99003,0.00926,0.01151,0.00013,0.13241,0.5,0.676,13.459,0.00873,0.01094,0.00012,0.11966,0.509,0.67,12.39739,264.75288,277.34375,406.25,0.0,3e-05,0.07936,254.43066,261.71875,89.84375,0.0,3e-05,0.07259,240.58231,226.5625,19.53125,0.0,3e-05,0.10892,256.30581,257.8125,382.8125,0.0,3e-05,0.0721,251.12253,246.09375,261.71875,0.0,3e-05,0.06766,243.20722,242.1875,54.6875,0.0,3e-05,0.06195,272.26394,273.4375,359.375,0.0,3e-05,0.05309,244.67904,242.1875,441.40625,0.0,3e-05,0.08543,0.30855,0.34085,0.34659,0.34256,0.34082,0.32379,0.31216,0.31496,0.35893,0.34816,0.35214,0.33312,0.35785,0.32734,0.32723,0.35156,0.31627,0.33822,0.33366,0.35222,0.35566,0.32432,0.30922,0.36751,0.31602,0.31376,0.34802,0.33124
1,Curv_CCW,1,0.00912,0.01151,0.00013,0.13242,0.518,0.667,12.87408,0.00878,0.01091,0.00012,0.11899,0.509,0.662,12.4557,0.00911,0.01128,0.00013,0.12715,0.478,0.653,12.45235,0.00854,0.01057,0.00011,0.11167,0.5,0.661,12.15386,0.00858,0.01077,0.00012,0.11603,0.533,0.661,12.45936,0.0089,0.01107,0.00012,0.12261,0.511,0.674,12.79784,0.009,0.01116,0.00012,0.12451,0.484,0.672,12.60957,0.00902,0.01127,0.00013,0.12702,0.484,0.643,12.652,244.85134,242.1875,160.15625,0.0,4e-05,0.08245,260.39515,269.53125,164.0625,0.0,3e-05,0.06046,237.05238,226.5625,15.625,0.0,3e-05,0.11438,258.64685,250.0,203.125,0.0,3e-05,0.05294,264.17205,265.625,242.1875,0.0,3e-05,0.05028,255.34478,261.71875,144.53125,0.0,3e-05,0.06729,251.28427,246.09375,414.0625,0.0,3e-05,0.06749,250.34531,242.1875,425.78125,0.0,3e-05,0.09035,0.33252,0.33026,0.31805,0.32854,0.34371,0.34023,0.31584,0.32721,0.31718,0.30028,0.3574,0.33873,0.32474,0.34498,0.35561,0.32288,0.36216,0.3318,0.3327,0.34667,0.37211,0.35516,0.35095,0.33807,0.34737,0.33292,0.35463,0.32872
1,Curv_CCW,1,0.00881,0.01112,0.00012,0.12376,0.509,0.667,12.46487,0.00873,0.01091,0.00012,0.119,0.511,0.666,12.38861,0.00909,0.01129,0.00013,0.12741,0.503,0.67,12.73735,0.00849,0.01052,0.00011,0.11058,0.504,0.663,12.08203,0.00878,0.01098,0.00012,0.12063,0.503,0.666,12.47954,0.00851,0.01077,0.00012,0.11598,0.498,0.671,12.3153,0.00882,0.01101,0.00012,0.12129,0.517,0.681,12.79365,0.00899,0.01118,0.00012,0.12495,0.497,0.658,12.61465,249.62892,238.28125,156.25,0.0,3e-05,0.04969,250.6309,246.09375,82.03125,0.0,3e-05,0.08088,246.7821,253.90625,39.0625,0.0,3e-05,0.11115,257.59053,253.90625,226.5625,0.0,3e-05,0.05739,260.56436,261.71875,429.6875,0.0,3e-05,0.0801,258.65782,269.53125,144.53125,0.0,3e-05,0.05825,256.8252,273.4375,378.90625,0.0,3e-05,0.07803,250.57014,246.09375,425.78125,0.0,3e-05,0.07785,0.34251,0.34914,0.35191,0.36743,0.36464,0.31985,0.3091,0.30263,0.34446,0.37105,0.33866,0.34808,0.32813,0.31569,0.32576,0.33566,0.34985,0.35895,0.34121,0.35516,0.34703,0.35392,0.36755,0.34864,0.36093,0.32923,0.3452,0.32982
1,Curv_CCW,1,0.00847,0.01055,0.00011,0.11138,0.496,0.651,11.92987,0.00886,0.01098,0.00012,0.12049,0.493,0.656,12.5529,0.00895,0.01126,0.00013,0.12669,0.497,0.659,12.69384,0.00883,0.01089,0.00012,0.1187,0.51,0.66,12.43932,0.0086,0.01081,0.00012,0.11679,0.495,0.661,12.0052,0.00857,0.01098,0.00012,0.12053,0.496,0.663,12.35861,0.00854,0.01077,0.00012,0.116,0.516,0.687,12.64712,0.00879,0.01105,0.00012,0.12205,0.536,0.685,12.77536,249.78378,250.0,281.25,0.0,3e-05,0.06139,258.98439,269.53125,285.15625,0.0,3e-05,0.078,253.63199,261.71875,449.21875,0.0,3e-05,0.10062,253.83921,257.8125,109.375,0.0,3e-05,0.0687,253.54244,257.8125,257.8125,0.0,3e-05,0.08673,247.68122,250.0,285.15625,0.0,3e-05,0.07463,274.2995,296.875,476.5625,0.0,3e-05,0.05313,265.2267,273.4375,441.40625,0.0,3e-05,0.06705,0.33624,0.34515,0.35116,0.31122,0.33934,0.35758,0.33359,0.30284,0.32049,0.32992,0.31921,0.36972,0.36653,0.31905,0.30005,0.36845,0.34846,0.37291,0.3342,0.32133,0.36506,0.32794,0.35193,0.31606,0.33856,0.33928,0.33392,0.34658
1,Curv_CCW,1,0.00853,0.01061,0.00011,0.11261,0.502,0.654,11.99909,0.00892,0.01112,0.00012,0.12367,0.479,0.661,12.48527,0.00858,0.01098,0.00012,0.12057,0.492,0.657,12.08991,0.00884,0.01111,0.00012,0.12354,0.509,0.662,12.65642,0.00868,0.01099,0.00012,0.12088,0.511,0.672,12.32766,0.00854,0.01081,0.00012,0.11676,0.502,0.675,11.97079,0.00867,0.01089,0.00012,0.11862,0.511,0.674,12.49636,0.00882,0.01115,0.00012,0.12424,0.516,0.681,12.83623,258.04708,269.53125,285.15625,0.0,3e-05,0.06716,251.16113,246.09375,175.78125,0.0,3e-05,0.09351,248.51621,246.09375,19.53125,0.0,3e-05,0.10205,249.38916,253.90625,386.71875,0.0,3e-05,0.07052,243.79716,238.28125,183.59375,0.0,3e-05,0.08397,246.41491,234.375,433.59375,0.0,3e-05,0.07863,260.81634,269.53125,492.1875,0.0,3e-05,0.08391,264.07226,273.4375,437.5,0.0,3e-05,0.06865,0.34456,0.31223,0.35578,0.35861,0.32466,0.33262,0.30805,0.35442,0.36892,0.35185,0.34756,0.35785,0.35211,0.30615,0.325,0.35643,0.33945,0.34298,0.326,0.32621,0.34334,0.34569,0.3424,0.33687,0.30646,0.3492,0.34108,0.37613
1,Curv_CCW,1,0.00847,0.01058,0.00011,0.11187,0.501,0.651,11.9628,0.0087,0.01107,0.00012,0.1226,0.484,0.675,12.25385,0.00856,0.01086,0.00012,0.11789,0.506,0.678,12.03595,0.00868,0.01106,0.00012,0.12236,0.495,0.674,12.3683,0.00891,0.01119,0.00013,0.12532,0.513,0.68,12.72089,0.00843,0.01056,0.00011,0.11146,0.5,0.665,11.63306,0.00862,0.01086,0.00012,0.11783,0.506,0.671,12.22684,0.00867,0.01098,0.00012,0.12048,0.497,0.67,12.51701,252.67521,250.0,242.1875,0.0,3e-05,0.06451,246.02587,242.1875,62.5,0.0,3e-05,0.07875,246.93689,246.09375,11.71875,0.0,3e-05,0.11739,254.98184,261.71875,199.21875,0.0,3e-05,0.07733,250.03414,246.09375,445.3125,0.0,3e-05,0.06231,240.04948,230.46875,97.65625,0.0,3e-05,0.07032,255.7428,265.625,402.34375,0.0,3e-05,0.09072,254.52504,257.8125,257.8125,0.0,3e-05,0.07831,0.33883,0.36693,0.31002,0.34369,0.34601,0.32052,0.32393,0.34941,0.35824,0.34628,0.3549,0.33169,0.33031,0.33524,0.36127,0.34728,0.34186,0.34882,0.345,0.30934,0.35072,0.34358,0.33041,0.3306,0.32873,0.31349,0.31935,0.36615
1,Curv_CCW,1,0.00854,0.01068,0.00011,0.11402,0.492,0.659,11.98588,0.0088,0.01117,0.00012,0.12477,0.481,0.654,12.38722,0.0086,0.01081,0.00012,0.11675,0.507,0.676,12.11498,0.00861,0.01094,0.00012,0.11976,0.482,0.65,11.91799,0.0086,0.01075,0.00012,0.11553,0.516,0.683,12.58704,0.00891,0.01107,0.00012,0.1225,0.491,0.657,12.33163,0.00849,0.01082,0.00012,0.11702,0.496,0.665,12.04015,0.00852,0.01078,0.00012,0.11613,0.494,0.671,12.14687,250.50918,242.1875,148.4375,0.0,3e-05,0.07553,239.4564,230.46875,328.125,0.0,3e-05,0.08941,251.24305,238.28125,156.25,0.0,3e-05,0.07482,242.60669,246.09375,222.65625,0.0,3e-05,0.08869,274.76772,281.25,433.59375,0.0,3e-05,0.05926,243.25462,246.09375,97.65625,0.0,3e-05,0.08886,244.76509,246.09375,15.625,0.0,3e-05,0.09775,241.24322,238.28125,339.84375,0.0,3e-05,0.07349,0.32183,0.36133,0.32942,0.37178,0.35031,0.30027,0.32332,0.34751,0.33835,0.32557,0.33719,0.35294,0.32505,0.35783,0.37026,0.35835,0.35302,0.30884,0.33365,0.33829,0.36547,0.29673,0.37835,0.33629,0.33089,0.34629,0.33541,0.33322
1,Curv_CCW,1,0.00858,0.01084,0.00012,0.11745,0.471,0.658,11.66502,0.00893,0.0112,0.00013,0.12537,0.501,0.656,12.74878,0.00855,0.01074,0.00012,0.11537,0.49,0.661,11.89351,0.00865,0.011,0.00012,0.12096,0.497,0.66,12.25798,0.0087,0.01081,0.00012,0.11691,0.513,0.68,12.67592,0.00922,0.0114,0.00013,0.12993,0.494,0.658,12.96445,0.00869,0.01094,0.00012,0.11963,0.493,0.664,12.20874,0.00843,0.01057,0.00011,0.11183,0.477,0.677,11.62346,237.51442,226.5625,226.5625,0.0,3e-05,0.10417,246.36028,257.8125,15.625,0.0,3e-05,0.11852,242.05708,230.46875,441.40625,0.0,3e-05,0.10835,249.127,246.09375,472.65625,0.0,3e-05,0.08359,259.30597,265.625,472.65625,0.0,3e-05,0.06113,254.46121,261.71875,414.0625,0.0,3e-05,0.08009,247.8892,246.09375,316.40625,0.0,3e-05,0.08012,236.03284,238.28125,113.28125,0.0,3e-05,0.09576,0.31528,0.33859,0.35906,0.34375,0.3482,0.35396,0.32747,0.33218,0.33804,0.34216,0.33832,0.33826,0.36251,0.35789,0.33951,0.35348,0.34365,0.31725,0.38424,0.34069,0.32896,0.33749,0.343,0.33274,0.34445,0.34291,0.31218,0.33586
1,Curv_CCW,1,0.00878,0.01116,0.00012,0.12448,0.462,0.667,12.0493,0.00872,0.01093,0.00012,0.11943,0.527,0.672,12.70966,0.00869,0.0109,0.00012,0.11889,0.482,0.655,12.15549,0.00859,0.01086,0.00012,0.11784,0.503,0.661,12.2541,0.00875,0.01092,0.00012,0.1193,0.505,0.662,12.2203,0.00898,0.01119,0.00013,0.12521,0.478,0.649,12.63757,0.00889,0.01113,0.00012,0.12382,0.5,0.681,12.53092,0.0087,0.01089,0.00012,0.11858,0.488,0.657,12.03299,245.31016,234.375,445.3125,0.0,3e-05,0.09464,257.44795,273.4375,316.40625,0.0,3e-05,0.06656,247.30837,242.1875,117.1875,0.0,3e-05,0.07804,252.82914,261.71875,292.96875,0.0,3e-05,0.07867,243.60298,250.0,253.90625,0.0,3e-05,0.087,253.28243,257.8125,414.0625,0.0,3e-05,0.08966,241.26608,238.28125,429.6875,0.0,3e-05,0.08439,250.45922,257.8125,480.46875,0.0,3e-05,0.10306,0.33654,0.32293,0.32143,0.34421,0.30394,0.33845,0.35329,0.34483,0.36709,0.32652,0.34364,0.33841,0.30875,0.36555,0.336,0.32434,0.36045,0.33309,0.37029,0.3629,0.35802,0.32948,0.3481,0.37561,0.34466,0.34243,0.37982,0.31937
1,Curv_CCW,1,0.00873,0.01099,0.00012,0.12073,0.487,0.666,12.33808,0.00889,0.0112,0.00012,0.12551,0.513,0.661,12.79728,0.0086,0.01067,0.00011,0.11388,0.524,0.666,12.28225,0.00846,0.01073,0.00012,0.11513,0.485,0.63,11.67829,0.00862,0.01089,0.00012,0.1186,0.509,0.658,12.02258,0.0085,0.01065,0.00011,0.1134,0.476,0.655,11.84517,0.00915,0.01138,0.00013,0.1295,0.495,0.674,12.75608,0.00893,0.01119,0.00012,0.12513,0.501,0.674,12.72747,254.52518,242.1875,109.375,0.0,3e-05,0.07177,258.85418,273.4375,460.9375,0.0,3e-05,0.07301,253.67922,242.1875,445.3125,0.0,3e-05,0.061,234.8975,242.1875,261.71875,0.0,3e-05,0.08799,241.76233,246.09375,253.90625,0.0,3e-05,0.09446,247.86974,238.28125,457.03125,0.0,3e-05,0.07868,253.18954,261.71875,121.09375,0.0,3e-05,0.07691,259.85337,257.8125,480.46875,0.0,3e-05,0.08378,0.30366,0.36252,0.32278,0.33341,0.31921,0.34103,0.34223,0.29106,0.31405,0.33201,0.32256,0.349,0.34528,0.33556,0.33907,0.33022,0.34304,0.32571,0.31342,0.33544,0.31566,0.33033,0.32455,0.34928,0.37706,0.30424,0.33901,0.32483
1,Curv_CCW,1,0.00854,0.0107,0.00011,0.1145,0.505,0.664,12.23586,0.00918,0.01155,0.00013,0.13347,0.499,0.65,12.92553,0.00887,0.01104,0.00012,0.1219,0.528,0.673,12.50385,0.00895,0.01127,0.00013,0.12699,0.483,0.639,12.16994,0.00876,0.01105,0.00012,0.12208,0.502,0.688,12.47524,0.00836,0.01048,0.00011,0.10991,0.498,0.652,11.87452,0.00905,0.01125,0.00013,0.1266,0.479,0.644,12.35124,0.00867,0.01087,0.00012,0.11826,0.474,0.691,12.3164,253.54089,253.90625,136.71875,0.0,3e-05,0.06446,241.67544,238.28125,257.8125,0.0,4e-05,0.07897,249.57326,242.1875,78.125,0.0,3e-05,0.07719,240.2606,230.46875,128.90625,0.0,3e-05,0.08629,248.9245,250.0,285.15625,0.0,3e-05,0.09313,254.76018,246.09375,375.0,0.0,3e-05,0.06651,235.18077,230.46875,261.71875,0.0,3e-05,0.08288,262.08015,257.8125,250.0,0.0,3e-05,0.07166,0.34687,0.36979,0.30828,0.33289,0.34558,0.36452,0.30636,0.33073,0.35851,0.35852,0.345,0.33904,0.33267,0.32085,0.34592,0.34874,0.37093,0.34732,0.36183,0.33543,0.32423,0.33232,0.34444,0.35742,0.375,0.3376,0.34934,0.3503
1,Curv_CCW,1,0.00869,0.01097,0.00012,0.12036,0.499,0.678,12.47084,0.00907,0.01133,0.00013,0.12833,0.486,0.645,12.58973,0.00925,0.01149,0.00013,0.1321,0.499,0.665,12.84795,0.00908,0.01124,0.00013,0.12639,0.499,0.661,12.60668,0.00882,0.01101,0.00012,0.1212,0.508,0.673,12.57708,0.00849,0.01074,0.00012,0.11538,0.506,0.643,12.17919,0.00863,0.01075,0.00012,0.11546,0.483,0.637,11.77565,0.00868,0.01087,0.00012,0.11825,0.469,0.658,12.10069,265.40238,281.25,324.21875,0.0,3e-05,0.06905,249.48329,250.0,253.90625,0.0,3e-05,0.08302,247.36441,253.90625,273.4375,0.0,4e-05,0.08529,244.51078,246.09375,273.4375,0.0,3e-05,0.0913,259.10224,273.4375,339.84375,0.0,3e-05,0.0792,256.46516,253.90625,328.125,0.0,3e-05,0.05332,242.59494,230.46875,58.59375,0.0,3e-05,0.07305,247.77604,238.28125,210.9375,0.0,3e-05,0.08164,0.31538,0.31952,0.38558,0.3433,0.3168,0.34329,0.33891,0.36544,0.31325,0.3658,0.33555,0.34154,0.35602,0.35168,0.36908,0.36935,0.35207,0.33385,0.32742,0.34878,0.35588,0.33514,0.32033,0.3622,0.33609,0.31978,0.36735,0.35436
1,Curv_CCW,1,0.00894,0.0113,0.00013,0.12763,0.484,0.681,12.50137,0.00922,0.0114,0.00013,0.13002,0.477,0.656,12.69632,0.00904,0.01132,0.00013,0.12806,0.49,0.666,12.63736,0.00874,0.01075,0.00012,0.11549,0.506,0.669,12.23496,0.00886,0.01103,0.00012,0.12176,0.515,0.643,12.4355,0.00859,0.01081,0.00012,0.11683,0.493,0.652,12.04024,0.00871,0.0108,0.00012,0.11656,0.483,0.634,11.62822,0.00868,0.01079,0.00012,0.1164,0.486,0.688,12.18644,252.51204,250.0,363.28125,0.0,3e-05,0.09551,245.27528,234.375,296.875,0.0,3e-05,0.08036,250.33304,250.0,66.40625,0.0,3e-05,0.06707,244.99116,238.28125,74.21875,0.0,3e-05,0.06094,254.03946,265.625,339.84375,0.0,3e-05,0.07864,237.01927,234.375,19.53125,0.0,3e-05,0.1043,237.17667,234.375,261.71875,0.0,3e-05,0.0732,236.60558,218.75,179.6875,0.0,3e-05,0.09386,0.32256,0.33944,0.3563,0.33852,0.35026,0.32099,0.35255,0.34644,0.36365,0.32316,0.32061,0.37176,0.31543,0.34301,0.36878,0.34633,0.34836,0.37611,0.31393,0.37422,0.35584,0.34497,0.31714,0.31541,0.35083,0.34501,0.35532,0.32672
1,Curv_CCW,1,0.00913,0.01135,0.00013,0.12889,0.488,0.665,12.66259,0.00923,0.01149,0.00013,0.13191,0.496,0.683,13.14498,0.00894,0.01128,0.00013,0.12725,0.485,0.666,12.5832,0.00871,0.01085,0.00012,0.11764,0.516,0.668,12.45057,0.00888,0.01104,0.00012,0.1218,0.504,0.65,12.38067,0.00881,0.01111,0.00012,0.12352,0.478,0.652,12.30992,0.009,0.01129,0.00013,0.12753,0.48,0.624,12.25601,0.00871,0.01082,0.00012,0.11709,0.504,0.711,12.33479,243.12347,234.375,175.78125,0.0,3e-05,0.08579,251.88073,246.09375,160.15625,0.0,3e-05,0.08603,249.16586,242.1875,105.46875,0.0,3e-05,0.05817,261.89277,269.53125,382.8125,0.0,3e-05,0.07413,245.7579,246.09375,320.3125,0.0,3e-05,0.08846,244.25548,246.09375,328.125,0.0,3e-05,0.08626,243.63373,242.1875,242.1875,0.0,3e-05,0.08041,256.08779,269.53125,89.84375,0.0,3e-05,0.0778,0.32358,0.36513,0.31846,0.32187,0.36136,0.33711,0.34641,0.3544,0.35726,0.32352,0.3605,0.35506,0.34946,0.33569,0.35935,0.31412,0.34307,0.35074,0.33489,0.32839,0.32072,0.31697,0.32468,0.34979,0.32993,0.3453,0.33598,0.35368
1,Curv_CCW,1,0.00888,0.01108,0.00012,0.12282,0.492,0.654,12.58546,0.00905,0.01136,0.00013,0.12904,0.507,0.679,13.12664,0.00894,0.0112,0.00013,0.12554,0.492,0.664,12.42467,0.00893,0.01118,0.00013,0.12502,0.519,0.652,12.87082,0.00876,0.01078,0.00012,0.11629,0.506,0.677,12.41449,0.00902,0.01149,0.00013,0.13191,0.494,0.657,12.77925,0.00913,0.01147,0.00013,0.13152,0.498,0.641,12.91065,0.00872,0.01094,0.00012,0.11971,0.517,0.676,12.41662,249.45684,246.09375,398.4375,0.0,3e-05,0.07688,259.43283,265.625,191.40625,0.0,3e-05,0.09353,252.83433,250.0,246.09375,0.0,3e-05,0.0771,265.18975,257.8125,226.5625,0.0,3e-05,0.0501,257.44975,273.4375,312.5,0.0,3e-05,0.09657,256.531,257.8125,277.34375,0.0,3e-05,0.05647,253.15202,253.90625,218.75,0.0,3e-05,0.07891,254.49221,265.625,417.96875,0.0,3e-05,0.07396,0.35253,0.3434,0.3559,0.33805,0.3166,0.3474,0.34441,0.33048,0.3482,0.33947,0.35445,0.33395,0.35547,0.3401,0.3235,0.33072,0.34968,0.33916,0.33516,0.33205,0.32026,0.35515,0.34332,0.33771,0.34326,0.33056,0.33755,0.34221
1,Curv_CCW,1,0.00873,0.01104,0.00012,0.1219,0.495,0.662,12.52647,0.00894,0.01116,0.00012,0.12464,0.484,0.661,12.54991,0.00891,0.01125,0.00013,0.12656,0.502,0.676,12.63637,0.00866,0.01086,0.00012,0.11803,0.521,0.661,12.4756,0.0089,0.01099,0.00012,0.12089,0.517,0.68,12.81824,0.00876,0.01111,0.00012,0.12352,0.5,0.67,12.3622,0.00911,0.01126,0.00013,0.12668,0.521,0.673,13.08231,0.00864,0.01074,0.00012,0.11541,0.512,0.669,12.28645,254.30349,250.0,398.4375,0.0,3e-05,0.06783,251.14064,246.09375,191.40625,0.0,3e-05,0.08871,248.71719,250.0,167.96875,0.0,3e-05,0.09972,262.3091,273.4375,339.84375,0.0,3e-05,0.07272,253.77046,253.90625,332.03125,0.0,3e-05,0.0729,259.62745,261.71875,496.09375,0.0,3e-05,0.06981,260.15017,253.90625,359.375,0.0,3e-05,0.05467,251.3578,261.71875,328.125,0.0,3e-05,0.08559,0.33387,0.32239,0.36503,0.34327,0.34803,0.3022,0.33485,0.3272,0.36593,0.32621,0.33266,0.3286,0.32876,0.34445,0.34325,0.33143,0.32025,0.35152,0.34509,0.33605,0.31917,0.32465,0.33999,0.31612,0.35854,0.35811,0.30588,0.33611
